theta,a1,z1,a2,b2,z2,E,E1,E2,E3,E4,status
85,4.4,0.0,1.1,3.8,1.3,-8.091763412827277,-2.1949891918484354,-3.619960862692096,-0.3837913910829229,-1.893021967203822,Done
80,4.6,0.0,1.1,3.6,1.3,-8.185906855607755,-2.391215333904256,-3.520482329899096,-0.3545011068345047,-1.9197080849698973,Done
80,4.6,0.0,1.1,3.7,1.3,-8.234013654757291,-2.391215333904256,-3.661156894217129,-0.3319364747439977,-1.8497049518919084,Done
80,4.6,0.0,1.1,3.8,1.3,-8.128146442686557,-2.391215333904256,-3.6566934155853232,-0.3104850454110419,-1.7697526477859356,Done
80,4.6,0.0,1.2,3.6,1.3,-8.244506876944797,-2.391215333904256,-3.5637510269443737,-0.3231626298947958,-1.966377886201372,Done
80,4.6,0.0,1.2,3.7,1.3,-8.269010514966794,-2.391215333904256,-3.665603430054034,-0.3030490519013256,-1.9091426991071785,Done
80,4.6,0.0,1.2,3.8,1.3,-8.147759895175113,-2.391215333904256,-3.635624767295667,-0.2839413723850157,-1.8369784215901743,Done
80,4.6,0.0,1.3,3.6,1.3,-8.268379867440672,-2.391215333904256,-3.5859121701068943,-0.2946423004032112,-1.99661006302631,Done
80,4.6,0.0,1.3,3.7,1.3,-8.280429941951297,-2.391215333904256,-3.654908777156379,-0.276730654964922,-1.95757517592574,Done
80,4.6,0.0,1.3,3.8,1.3,-8.15151930761931,-2.391215333904256,-3.603502530415426,-0.2596692855877336,-1.8971321577118945,Done
85,4.3,0.0,1.2,3.6,1.3,-7.714073928989819,-1.8785177010431653,-3.330413943476742,-0.4382090583094395,-2.0669332261604723,Done
85,4.3,0.0,1.2,3.7,1.3,-7.889008029233082,-1.8785177010431653,-3.537712499513873,-0.4103764797473559,-2.062401348928688,Done
85,4.3,0.0,1.2,3.8,1.3,-7.858686745996238,-1.8785177010431653,-3.5763231897872174,-0.3837913910829229,-2.020054464082932,Done
85,4.4,0.0,1.2,3.6,1.3,-7.969018691786914,-2.1949891918484354,-3.330413943476742,-0.3993028107797727,-2.044312745681964,Done
85,4.4,0.0,1.2,3.7,1.3,-8.123016548430314,-2.1949891918484354,-3.537712499513873,-0.3743843887205003,-2.0159304683475057,Done
85,4.4,0.0,1.2,3.8,1.3,-8.080527218815405,-2.1949891918484354,-3.5763231897872174,-0.3504919454571791,-1.958722891722573,Done
85,4.5,0.0,1.0,3.6,1.3,-8.034982543002116,-2.351842218951788,-3.3402533002808923,-0.4382090583094395,-1.904677965459996,Done
85,4.5,0.0,1.0,3.7,1.3,-8.180768176200218,-2.351842218951788,-3.5858362413709983,-0.4103764797473559,-1.8327132361300755,Done
85,4.5,0.0,1.0,3.8,1.3,-8.13498190905375,-2.351842218951788,-3.64925051946193,-0.3837913910829229,-1.7500977795571089,Done
85,4.5,0.0,1.1,3.6,1.3,-8.061825538272387,-2.351842218951788,-3.3486813871131744,-0.3993028107797727,-1.9619991214276524,Done
85,4.5,0.0,1.1,3.7,1.3,-8.197993325738935,-2.351842218951788,-3.571435514386394,-0.3743843887205003,-1.9003312036802529,Done
85,4.5,0.0,1.1,3.8,1.3,-8.145591220614733,-2.351842218951788,-3.619960862692096,-0.3504919454571791,-1.82329619351367,Done
85,4.5,0.0,1.2,3.6,1.3,-8.054916025648708,-2.351842218951788,-3.330413943476742,-0.3636539676954271,-2.0090058955247514,Done
85,4.5,0.0,1.2,3.7,1.3,-8.192562854208518,-2.351842218951788,-3.537712499513873,-0.3412951588834403,-1.9617129768594168,Done
85,4.5,0.0,1.2,3.8,1.3,-8.141091973957373,-2.351842218951788,-3.5763231897872174,-0.3199045980145456,-1.893021967203822,Done
90,4.3,0.1,0.8,3.8,-1.3,-7.736108315119054,-1.857223776707542,-3.580708229696029,-0.5643366857402725,-1.7338396229752109,Done
90,4.2,0.1,0.7,3.7,-1.3,-7.273410051551764,-1.306465779809514,-3.424684143261402,-0.7169245274126297,-1.8253356010682185,Done
90,4.2,0.1,0.7,3.8,-1.3,-7.321703848661855,-1.306465779809514,-3.611874768830603,-0.6695236770465272,-1.7338396229752109,Done
90,4.2,0.1,0.7,3.9,-1.3,-7.201060658611823,-1.306465779809514,-3.633981946157292,-0.6240003365528537,-1.6366125960921636,Done
90,4.2,0.1,0.8,3.7,-1.3,-7.2678371352521935,-1.306465779809514,-3.397290821754723,-0.6583276435994776,-1.905752890088479,Done
90,4.2,0.1,0.8,3.8,-1.3,-7.318411931177252,-1.306465779809514,-3.580708229696029,-0.615109147343901,-1.816128774327808,Done
90,4.2,0.1,0.8,3.9,-1.3,-7.199488118552836,-1.306465779809514,-3.60094166212366,-0.5737643960310379,-1.718316280588624,Done
90,4.2,0.1,0.9,3.7,-1.3,-7.241028025455307,-1.306465779809514,-3.34634202979214,-0.6035817886440782,-1.9846384272095747,Done
90,4.2,0.1,0.9,3.8,-1.3,-7.301242630070192,-1.306465779809514,-3.5320335339929443,-0.5643366857402725,-1.898406630527461,Done
90,4.2,0.1,0.9,3.9,-1.3,-7.188286437492934,-1.306465779809514,-3.5546238939859904,-0.5264181389793521,-1.8007786247180777,Done
90,4.3,0.1,0.7,3.7,-1.3,-7.683913288332405,-1.857223776707542,-3.424684143261402,-0.6583276435994776,-1.743677724763984,Done
90,4.3,0.1,0.7,3.8,-1.3,-7.735766949641402,-1.857223776707542,-3.611874768830603,-0.615109147343901,-1.6515592567593558,Done
90,4.3,0.1,0.7,3.9,-1.3,-7.620613217135542,-1.857223776707542,-3.633981946157292,-0.5737643960310379,-1.5556430982396705,Done
90,4.3,0.1,0.8,3.7,-1.3,-7.683431988174561,-1.857223776707542,-3.397290821754723,-0.6035817886440782,-1.8253356010682185,Done
90,4.3,0.1,0.8,3.9,-1.3,-7.621196173902717,-1.857223776707542,-3.60094166212366,-0.5264181389793521,-1.6366125960921636,Done
90,4.3,0.1,0.9,3.7,-1.3,-7.661781010654522,-1.857223776707542,-3.34634202979214,-0.5524623140663607,-1.905752890088479,Done
90,4.3,0.1,0.9,3.8,-1.3,-7.721877015836071,-1.857223776707542,-3.5320335339929443,-0.5164909308077767,-1.816128774327808,Done
90,4.3,0.1,0.9,3.9,-1.3,-7.612037665399839,-1.857223776707542,-3.5546238939859904,-0.4818737141176825,-1.718316280588624,Done
90,4.4,0.1,0.7,3.7,-1.3,-7.869022463186411,-2.1796710452181287,-3.424684143261402,-0.6035817886440782,-1.6610854860628024,Done
90,4.4,0.1,0.7,3.8,-1.3,-7.925261791941011,-2.1796710452181287,-3.611874768830603,-0.5643366857402725,-1.569379292152007,Done
90,4.4,0.1,0.7,3.9,-1.3,-7.815648972682538,-2.1796710452181287,-3.633981946157292,-0.5264181389793521,-1.475577842327766,Done
90,4.4,0.1,0.8,3.7,-1.3,-7.873101905803196,-2.1796710452181287,-3.397290821754723,-0.5524623140663607,-1.743677724763984,Done
90,4.4,0.1,0.8,3.8,-1.3,-7.92842946248129,-2.1796710452181287,-3.580708229696029,-0.5164909308077767,-1.6515592567593558,Done
90,4.4,0.1,0.8,3.9,-1.3,-7.818129519699141,-2.1796710452181287,-3.60094166212366,-0.4818737141176825,-1.5556430982396705,Done
90,4.4,0.1,0.9,3.7,-1.3,-7.855741214079899,-2.1796710452181287,-3.34634202979214,-0.5043925380014116,-1.8253356010682185,Done
90,4.4,0.1,0.9,3.8,-1.3,-7.9173193978786,-2.1796710452181287,-3.5320335339929443,-0.4717751956923166,-1.7338396229752109,Done
90,4.4,0.1,0.9,3.9,-1.3,-7.811538782174466,-2.1796710452181287,-3.5546238939859904,-0.4406312468781834,-1.6366125960921636,Done
85,4.6,0.0,1.0,3.6,1.3,-7.975431843966362,-2.3971358907583635,-3.3402533002808923,-0.3993028107797727,-1.838739842147333,Done
85,4.6,0.0,1.0,3.7,1.3,-8.117309972440125,-2.3971358907583635,-3.5858362413709983,-0.3743843887205003,-1.7599534515902633,Done
85,4.6,0.0,1.0,3.8,1.3,-8.070949533677776,-2.3971358907583635,-3.64925051946193,-0.3504919454571791,-1.674071178000304,Done
85,4.6,0.0,1.1,3.6,1.3,-8.014149211026961,-2.3971358907583635,-3.3486813871131744,-0.3636539676954271,-1.904677965459996,Done
85,4.6,0.0,1.1,3.7,1.3,-8.142579800158273,-2.3971358907583635,-3.571435514386394,-0.3412951588834403,-1.8327132361300755,Done
85,4.6,0.0,1.1,3.8,1.3,-8.087099131022114,-2.3971358907583635,-3.619960862692096,-0.3199045980145456,-1.7500977795571089,Done
85,4.6,0.0,1.2,3.6,1.3,-8.020533497750876,-2.3971358907583635,-3.330413943476742,-0.3309845420881174,-1.9619991214276524,Done
85,4.6,0.0,1.2,3.7,1.3,-8.146252616221318,-2.3971358907583635,-3.537712499513873,-0.3110730222688289,-1.9003312036802529,Done
85,4.6,0.0,1.2,3.8,1.3,-8.088806585670682,-2.3971358907583635,-3.5763231897872174,-0.2920513116114307,-1.82329619351367,Done
90,4.5,0.1,0.7,3.7,-1.3,-7.894509409452439,-2.3394790169404587,-3.424684143261402,-0.5524623140663607,-1.577883935184218,Done
90,4.5,0.1,0.7,3.8,-1.3,-7.955447533007828,-2.3394790169404587,-3.611874768830603,-0.5164909308077767,-1.4876028164289892,Done
90,4.5,0.1,0.7,3.9,-1.3,-7.851860064736684,-2.3394790169404587,-3.633981946157292,-0.4818737141176825,-1.396525387521251,Done
90,4.5,0.1,0.8,3.7,-1.3,-7.9022478627593955,-2.3394790169404587,-3.397290821754723,-0.5043925380014116,-1.6610854860628024,Done
90,4.5,0.1,0.8,3.8,-1.3,-7.961341734480811,-2.3394790169404587,-3.580708229696029,-0.4717751956923166,-1.569379292152007,Done
90,4.5,0.1,0.8,3.9,-1.3,-7.856629768270068,-2.3394790169404587,-3.60094166212366,-0.4406312468781834,-1.475577842327766,Done
90,4.5,0.1,0.9,3.7,-1.3,-7.889346257128636,-2.3394790169404587,-3.34634202979214,-0.4598474856320536,-1.743677724763984,Done
90,4.5,0.1,0.9,3.8,-1.3,-7.953707447784836,-2.3394790169404587,-3.5320335339929443,-0.4306356400920776,-1.6515592567593558,Done
90,4.5,0.1,0.9,3.9,-1.3,-7.852467494420125,-2.3394790169404587,-3.5546238939859904,-0.4027214852540055,-1.5556430982396705,Done
90,4.6,0.1,0.7,3.7,-1.3,-7.809169931933866,-2.3855570762389107,-3.424684143261402,-0.5043925380014116,-1.4945361744321417,Done
90,4.6,0.1,0.7,3.8,-1.3,-7.875775098320446,-2.3855570762389107,-3.611874768830603,-0.4717751956923166,-1.4065680575586157,Done
90,4.6,0.1,0.7,3.9,-1.3,-7.778525481102406,-2.3855570762389107,-3.633981946157292,-0.4406312468781834,-1.3183552118280204,Done
90,4.6,0.1,0.8,3.7,-1.3,-7.820579318809905,-2.3855570762389107,-3.397290821754723,-0.4598474856320536,-1.577883935184218,Done
90,4.6,0.1,0.8,3.8,-1.3,-7.884503762456006,-2.3855570762389107,-3.580708229696029,-0.4306356400920776,-1.4876028164289892,Done
90,4.6,0.1,0.8,3.9,-1.3,-7.785745611137827,-2.3855570762389107,-3.60094166212366,-0.4027214852540055,-1.396525387521251,Done
90,4.6,0.1,0.9,3.7,-1.3,-7.812031377514359,-2.3855570762389107,-3.34634202979214,-0.4190467854205053,-1.6610854860628024,Done
90,4.6,0.1,0.9,3.8,-1.3,-7.879865208553383,-2.3855570762389107,-3.5320335339929443,-0.392895306169521,-1.569379292152007,Done
90,4.6,0.1,0.9,3.9,-1.3,-7.783579446622753,-2.3855570762389107,-3.5546238939859904,-0.36782063407008536,-1.4755778423277661,Done
