theta,a2,b2,z2,E2,machine_type,status,file_name
10,-1.8,4.3,1.3,-1.5331801227439428,2,Done,C5_theta=10_a2=-1.8_b2=4.3_z2=1.3_2.log
85,0.2,3.7,1.3,-3.381771871921956,1,Done,C5_theta=85_a2=0.2_b2=3.7_z2=1.3_2.log
85,0.2,3.8,1.3,-3.560140334389871,2,Done,C5_theta=85_a2=0.2_b2=3.8_z2=1.3_2.log
85,0.2,3.9,1.3,-3.5498234424885595,1,Done,C5_theta=85_a2=0.2_b2=3.9_z2=1.3_2.log
15,-2.0,4.2,1.3,-1.5521930482500466,1,Done,C5_theta=15_a2=-2.0_b2=4.2_z2=1.3_2.log
15,-2.0,4.3,1.3,-1.637378158251522,2,Done,C5_theta=15_a2=-2.0_b2=4.3_z2=1.3_2.log
15,-2.0,4.4,1.3,-1.6410365415504202,2,Done,C5_theta=15_a2=-2.0_b2=4.4_z2=1.3_2.log
80,0.7,3.6,1.3,-3.247080615503364,1,Done,C5_theta=80_a2=0.7_b2=3.6_z2=1.3_2.log
80,0.7,3.7,1.3,-3.5157653372298228,2,Done,C5_theta=80_a2=0.7_b2=3.7_z2=1.3_2.log
80,0.7,3.8,1.3,-3.5708186720585218,2,Done,C5_theta=80_a2=0.7_b2=3.8_z2=1.3_2.log
10,-1.9,4.3,1.3,-1.5650764560705284,1,Done,C5_theta=10_a2=-1.9_b2=4.3_z2=1.3_2.log
10,-1.9,4.4,1.3,-1.6277477623079903,2,Done,C5_theta=10_a2=-1.9_b2=4.4_z2=1.3_2.log
10,-1.9,4.5,1.3,-1.6155088072409851,2,Done,C5_theta=10_a2=-1.9_b2=4.5_z2=1.3_2.log
85,0.3,3.7,1.3,-3.401608718035277,1,Done,C5_theta=85_a2=0.3_b2=3.7_z2=1.3_2.log
85,0.3,3.8,1.3,-3.5634636273462093,1,Done,C5_theta=85_a2=0.3_b2=3.8_z2=1.3_2.log
85,0.3,3.9,1.3,-3.5423529359250097,2,Done,C5_theta=85_a2=0.3_b2=3.9_z2=1.3_2.log
20,-2.0,4.1,1.3,-1.411198453832185,1,Done,C5_theta=20_a2=-2.0_b2=4.1_z2=1.3_2.log
20,-2.1,4.0,1.3,-1.25620787643129,2,Done,C5_theta=20_a2=-2.1_b2=4.0_z2=1.3_2.log
20,-2.1,4.1,1.3,-1.5067381063854557,1,Done,C5_theta=20_a2=-2.1_b2=4.1_z2=1.3_2.log
20,-2.1,4.2,1.3,-1.625370754438336,2,Done,C5_theta=20_a2=-2.1_b2=4.2_z2=1.3_2.log
20,-2.0,4.0,1.3,-1.0777001067181118,2,Done,C5_theta=20_a2=-2.0_b2=4.0_z2=1.3_2.log
20,-2.0,4.2,1.3,-1.586057252890896,2,Done,C5_theta=20_a2=-2.0_b2=4.2_z2=1.3_2.log
20,-1.9,4.0,1.3,-0.8535842826822773,1,Done,C5_theta=20_a2=-1.9_b2=4.0_z2=1.3_2.log
20,-1.9,4.1,1.3,-1.2846566697844537,1,Done,C5_theta=20_a2=-1.9_b2=4.1_z2=1.3_2.log
20,-1.9,4.2,1.3,-1.5257893099624198,1,Done,C5_theta=20_a2=-1.9_b2=4.2_z2=1.3_2.log
80,0.8,3.6,1.3,-3.3236864087666618,2,Done,C5_theta=80_a2=0.8_b2=3.6_z2=1.3_2.log
80,0.8,3.7,1.3,-3.54232909057464,2,Done,C5_theta=80_a2=0.8_b2=3.7_z2=1.3_2.log
80,0.8,3.8,1.3,-3.564332101203036,2,Done,C5_theta=80_a2=0.8_b2=3.8_z2=1.3_2.log
10,-2.0,4.3,1.3,-1.5848781616368797,1,Done,C5_theta=10_a2=-2.0_b2=4.3_z2=1.3_2.log
10,-2.0,4.4,1.3,-1.6209191984671634,1,Done,C5_theta=10_a2=-2.0_b2=4.4_z2=1.3_2.log
10,-2.0,4.5,1.3,-1.5918642304750392,1,Done,C5_theta=10_a2=-2.0_b2=4.5_z2=1.3_2.log
0,-1.3,4.4,1.3,-1.2434938962978777,2,Done,C5_theta=0_a2=-1.3_b2=4.4_z2=1.3_2.log
85,0.4,3.7,1.3,-3.4268672505713766,2,Done,C5_theta=85_a2=0.4_b2=3.7_z2=1.3_2.log
85,0.4,3.8,1.3,-3.568331849965034,1,Done,C5_theta=85_a2=0.4_b2=3.8_z2=1.3_2.log
85,0.4,3.9,1.3,-3.5340616463217884,2,Done,C5_theta=85_a2=0.4_b2=3.9_z2=1.3_2.log
5,-1.9,4.3,1.3,-1.4285949136246927,2,Done,C5_theta=5_a2=-1.9_b2=4.3_z2=1.3_2.log
5,-1.8,4.3,1.3,-1.391898756308365,2,Done,C5_theta=5_a2=-1.8_b2=4.3_z2=1.3_2.log
5,-1.7,4.3,1.3,-1.34580626427487,2,Done,C5_theta=5_a2=-1.7_b2=4.3_z2=1.3_2.log
20,-2.2,4.1,1.3,-1.574307755639893,2,Done,C5_theta=20_a2=-2.2_b2=4.1_z2=1.3_2.log
20,-2.2,4.2,1.3,-1.6458501707675168,2,Done,C5_theta=20_a2=-2.2_b2=4.2_z2=1.3_2.log
20,-2.2,4.3,1.3,-1.6424170635873452,2,Done,C5_theta=20_a2=-2.2_b2=4.3_z2=1.3_2.log
20,-2.1,4.3,1.3,-1.652485461498145,1,Done,C5_theta=20_a2=-2.1_b2=4.3_z2=1.3_2.log
20,-2.0,4.3,1.3,-1.6500595078396143,1,Done,C5_theta=20_a2=-2.0_b2=4.3_z2=1.3_2.log
25,-2.3,3.9,1.3,-1.3112467785249464,1,Done,C5_theta=25_a2=-2.3_b2=3.9_z2=1.3_2.log
25,-2.4,3.8,1.3,-1.169528037600685,2,Done,C5_theta=25_a2=-2.4_b2=3.8_z2=1.3_2.log
25,-2.4,3.9,1.3,-1.451508441241458,2,Done,C5_theta=25_a2=-2.4_b2=3.9_z2=1.3_2.log
25,-2.4,4.0,1.3,-1.5993353645317256,2,Done,C5_theta=25_a2=-2.4_b2=4.0_z2=1.3_2.log
25,-2.3,3.8,1.3,-0.9246667330153286,1,Done,C5_theta=25_a2=-2.3_b2=3.8_z2=1.3_2.log
25,-2.3,4.0,1.3,-1.5317889330763137,1,Done,C5_theta=25_a2=-2.3_b2=4.0_z2=1.3_2.log
25,-2.2,3.8,1.3,-0.6074459952651523,2,Done,C5_theta=25_a2=-2.2_b2=3.8_z2=1.3_2.log
25,-2.2,3.9,1.3,-1.1209744513762416,1,Done,C5_theta=25_a2=-2.2_b2=3.9_z2=1.3_2.log
25,-2.2,4.0,1.3,-1.4299754355743062,2,Done,C5_theta=25_a2=-2.2_b2=4.0_z2=1.3_2.log
80,0.9,3.6,1.3,-3.3940315347572323,2,Done,C5_theta=80_a2=0.9_b2=3.6_z2=1.3_2.log
80,0.9,3.7,1.3,-3.563804992780206,1,Done,C5_theta=80_a2=0.9_b2=3.7_z2=1.3_2.log
80,0.9,3.8,1.3,-3.5530921420868253,1,Done,C5_theta=80_a2=0.9_b2=3.8_z2=1.3_2.log
85,0.5,3.7,1.3,-3.455760948505485,2,Done,C5_theta=85_a2=0.5_b2=3.7_z2=1.3_2.log
85,0.5,3.8,1.3,-3.5737535363296047,2,Done,C5_theta=85_a2=0.5_b2=3.8_z2=1.3_2.log
85,0.5,3.9,1.3,-3.524574322596891,1,Done,C5_theta=85_a2=0.5_b2=3.9_z2=1.3_2.log
5,-2.0,4.3,1.3,-1.45605600620911,2,Done,C5_theta=5_a2=-2.0_b2=4.3_z2=1.3_2.log
5,-2.0,4.4,1.3,-1.5505583846534137,2,Done,C5_theta=5_a2=-2.0_b2=4.4_z2=1.3_2.log
5,-2.0,4.5,1.3,-1.5601498750620522,1,Done,C5_theta=5_a2=-2.0_b2=4.5_z2=1.3_2.log
30,-2.4,3.9,1.3,-1.4688088919501752,2,Done,C5_theta=30_a2=-2.4_b2=3.9_z2=1.3_2.log
30,-2.5,3.8,1.3,-1.3864933851582464,2,Done,C5_theta=30_a2=-2.5_b2=3.8_z2=1.3_2.log
30,-2.5,3.9,1.3,-1.565949322466622,1,Done,C5_theta=30_a2=-2.5_b2=3.9_z2=1.3_2.log
30,-2.5,4.0,1.3,-1.6428487904195208,1,Done,C5_theta=30_a2=-2.5_b2=4.0_z2=1.3_2.log
30,-2.4,3.8,1.3,-1.201360992359696,2,Done,C5_theta=30_a2=-2.4_b2=3.8_z2=1.3_2.log
30,-2.4,4.0,1.3,-1.6063622215151554,2,Done,C5_theta=30_a2=-2.4_b2=4.0_z2=1.3_2.log
30,-2.3,3.8,1.3,-0.9509568919165758,2,Done,C5_theta=30_a2=-2.3_b2=3.8_z2=1.3_2.log
30,-2.3,3.9,1.3,-1.3263019984296989,1,Done,C5_theta=30_a2=-2.3_b2=3.9_z2=1.3_2.log
25,-2.5,3.9,1.3,-1.5486300464399392,1,Done,C5_theta=25_a2=-2.5_b2=3.9_z2=1.3_2.log
25,-2.5,4.0,1.3,-1.6374164363660384,2,Done,C5_theta=25_a2=-2.5_b2=4.0_z2=1.3_2.log
25,-2.5,4.1,1.3,-1.650070803007111,2,Done,C5_theta=25_a2=-2.5_b2=4.1_z2=1.3_2.log
25,-2.4,4.1,1.3,-1.6514939956978196,2,Done,C5_theta=25_a2=-2.4_b2=4.1_z2=1.3_2.log
25,-2.3,4.1,1.3,-1.6332353372272337,1,Done,C5_theta=25_a2=-2.3_b2=4.1_z2=1.3_2.log
80,1.0,3.6,1.3,-3.453906028924393,1,Done,C5_theta=80_a2=1.0_b2=3.6_z2=1.3_2.log
80,1.0,3.7,1.3,-3.577205468856846,1,Done,C5_theta=80_a2=1.0_b2=3.7_z2=1.3_2.log
80,1.0,3.8,1.3,-3.535480446385918,2,Done,C5_theta=80_a2=1.0_b2=3.8_z2=1.3_2.log
85,0.4,3.6,1.3,-3.024460147804348,2,Done,C5_theta=85_a2=0.4_b2=3.6_z2=1.3_2.log
85,0.5,3.6,1.3,-3.0885546466888627,1,Done,C5_theta=85_a2=0.5_b2=3.6_z2=1.3_2.log
85,0.6,3.6,1.3,-3.155993146385299,2,Done,C5_theta=85_a2=0.6_b2=3.6_z2=1.3_2.log
85,0.6,3.7,1.3,-3.485258938584593,2,Done,C5_theta=85_a2=0.6_b2=3.7_z2=1.3_2.log
85,0.6,3.8,1.3,-3.5782063472724985,1,Done,C5_theta=85_a2=0.6_b2=3.8_z2=1.3_2.log
5,-2.1,4.3,1.3,-1.4743774156959262,2,Done,C5_theta=5_a2=-2.1_b2=4.3_z2=1.3_2.log
5,-2.1,4.4,1.3,-1.5410616483422928,1,Done,C5_theta=5_a2=-2.1_b2=4.4_z2=1.3_2.log
5,-2.1,4.5,1.3,-1.5334304992575198,2,Done,C5_theta=5_a2=-2.1_b2=4.5_z2=1.3_2.log
30,-2.6,3.8,1.3,-1.5156123527995078,2,Done,C5_theta=30_a2=-2.6_b2=3.8_z2=1.3_2.log
30,-2.6,3.9,1.3,-1.6243165376072284,2,Done,C5_theta=30_a2=-2.6_b2=3.9_z2=1.3_2.log
30,-2.6,4.0,1.3,-1.65329243936867,1,Done,C5_theta=30_a2=-2.6_b2=4.0_z2=1.3_2.log
35,2.5,3.5,1.3,-2.7629673181654653,2,Done,C5_theta=35_a2=2.5_b2=3.5_z2=1.3_2.log
35,2.4,3.4,1.3,-2.9317505653889384,2,Done,C5_theta=35_a2=2.4_b2=3.4_z2=1.3_2.log
35,2.4,3.5,1.3,-2.801581146006356,1,Done,C5_theta=35_a2=2.4_b2=3.5_z2=1.3_2.log
35,2.4,3.6,1.3,-2.655858263780829,2,Done,C5_theta=35_a2=2.4_b2=3.6_z2=1.3_2.log
35,2.5,3.4,1.3,-2.9223818410828244,1,Done,C5_theta=35_a2=2.5_b2=3.4_z2=1.3_2.log
35,2.5,3.6,1.3,-2.5953022937465,2,Done,C5_theta=35_a2=2.5_b2=3.6_z2=1.3_2.log
35,2.6,3.4,1.3,-2.846276173251681,2,Done,C5_theta=35_a2=2.6_b2=3.4_z2=1.3_2.log
35,2.6,3.5,1.3,-2.6713307778554736,1,Done,C5_theta=35_a2=2.6_b2=3.5_z2=1.3_2.log
35,2.6,3.6,1.3,-2.493389022143674,1,Done,C5_theta=35_a2=2.6_b2=3.6_z2=1.3_2.log
80,1.1,3.6,1.3,-3.4990679236652795,2,Done,C5_theta=80_a2=1.1_b2=3.6_z2=1.3_2.log
80,1.1,3.7,1.3,-3.5791526323591825,2,Done,C5_theta=80_a2=1.1_b2=3.7_z2=1.3_2.log
80,1.1,3.8,1.3,-3.5098930987005588,1,Done,C5_theta=80_a2=1.1_b2=3.8_z2=1.3_2.log
85,0.7,3.6,1.3,-3.221365883189719,2,Done,C5_theta=85_a2=0.7_b2=3.6_z2=1.3_2.log
85,0.7,3.7,1.3,-3.5113966126082232,1,Done,C5_theta=85_a2=0.7_b2=3.7_z2=1.3_2.log
85,0.7,3.8,1.3,-3.579133807055769,1,Done,C5_theta=85_a2=0.7_b2=3.8_z2=1.3_2.log
5,-2.2,4.3,1.3,-1.4835352966183564,2,Done,C5_theta=5_a2=-2.2_b2=4.3_z2=1.3_2.log
5,-2.2,4.4,1.3,-1.5244991494400892,2,Done,C5_theta=5_a2=-2.2_b2=4.4_z2=1.3_2.log
5,-2.2,4.5,1.3,-1.5014670223899884,2,Done,C5_theta=5_a2=-2.2_b2=4.5_z2=1.3_2.log
30,-2.7,3.8,1.3,-1.5975055453454845,2,Done,C5_theta=30_a2=-2.7_b2=3.8_z2=1.3_2.log
30,-2.7,3.9,1.3,-1.6504510740778642,2,Done,C5_theta=30_a2=-2.7_b2=3.9_z2=1.3_2.log
30,-2.7,4.0,1.3,-1.641975924023427,2,Done,C5_theta=30_a2=-2.7_b2=4.0_z2=1.3_2.log
35,2.3,3.4,1.3,-2.8430325740773696,2,Done,C5_theta=35_a2=2.3_b2=3.4_z2=1.3_2.log
35,2.3,3.5,1.3,-2.761982754949713,2,Done,C5_theta=35_a2=2.3_b2=3.5_z2=1.3_2.log
35,2.3,3.6,1.3,-2.654890643330873,1,Done,C5_theta=35_a2=2.3_b2=3.6_z2=1.3_2.log
40,2.4,3.2,1.3,-3.4084604997187853,1,Done,C5_theta=40_a2=2.4_b2=3.2_z2=1.3_2.log
40,2.3,3.1,1.3,-3.4120693097211188,2,Done,C5_theta=40_a2=2.3_b2=3.1_z2=1.3_2.log
40,2.3,3.2,1.3,-3.396999029588187,2,Done,C5_theta=40_a2=2.3_b2=3.2_z2=1.3_2.log
40,2.3,3.3,1.3,-3.318064546707319,2,Done,C5_theta=40_a2=2.3_b2=3.3_z2=1.3_2.log
40,2.4,3.1,1.3,-3.486650128252222,1,Done,C5_theta=40_a2=2.4_b2=3.1_z2=1.3_2.log
40,2.4,3.3,1.3,-3.283173108138726,1,Done,C5_theta=40_a2=2.4_b2=3.3_z2=1.3_2.log
40,2.5,3.1,1.3,-3.4656825090933125,2,Done,C5_theta=40_a2=2.5_b2=3.1_z2=1.3_2.log
40,2.5,3.2,1.3,-3.343404027997167,1,Done,C5_theta=40_a2=2.5_b2=3.2_z2=1.3_2.log
40,2.5,3.3,1.3,-3.187802255808492,2,Done,C5_theta=40_a2=2.5_b2=3.3_z2=1.3_2.log
85,0.8,3.6,1.3,-3.2776905532955425,2,Done,C5_theta=85_a2=0.8_b2=3.6_z2=1.3_2.log
85,0.8,3.7,1.3,-3.5300280120427487,2,Done,C5_theta=85_a2=0.8_b2=3.7_z2=1.3_2.log
85,0.8,3.8,1.3,-3.573281021323055,1,Done,C5_theta=85_a2=0.8_b2=3.8_z2=1.3_2.log
45,2.3,3.0,1.3,-3.5189348902495112,2,Done,C5_theta=45_a2=2.3_b2=3.0_z2=1.3_2.log
45,2.2,2.9,1.3,-3.045931029962958,2,Done,C5_theta=45_a2=2.2_b2=2.9_z2=1.3_2.log
45,2.2,3.0,1.3,-3.358491250895895,2,Done,C5_theta=45_a2=2.2_b2=3.0_z2=1.3_2.log
45,2.2,3.1,1.3,-3.509079218201805,1,Done,C5_theta=45_a2=2.2_b2=3.1_z2=1.3_2.log
45,2.3,2.9,1.3,-3.3440064376191003,2,Done,C5_theta=45_a2=2.3_b2=2.9_z2=1.3_2.log
45,2.3,3.1,1.3,-3.568890961367288,2,Done,C5_theta=45_a2=2.3_b2=3.1_z2=1.3_2.log
45,2.4,2.9,1.3,-3.5107295695052017,2,Done,C5_theta=45_a2=2.4_b2=2.9_z2=1.3_2.log
45,2.4,3.0,1.3,-3.5782552930613747,1,Done,C5_theta=45_a2=2.4_b2=3.0_z2=1.3_2.log
45,2.4,3.1,1.3,-3.549994125205558,1,Done,C5_theta=45_a2=2.4_b2=3.1_z2=1.3_2.log
30,-2.8,3.7,1.3,-1.5633420184167337,2,Done,C5_theta=30_a2=-2.8_b2=3.7_z2=1.3_2.log
30,-2.8,3.8,1.3,-1.6404460546473274,2,Done,C5_theta=30_a2=-2.8_b2=3.8_z2=1.3_2.log
30,-2.8,3.9,1.3,-1.6502327006019186,1,Done,C5_theta=30_a2=-2.8_b2=3.9_z2=1.3_2.log
30,-2.7,3.7,1.3,-1.4572476476751035,2,Done,C5_theta=30_a2=-2.7_b2=3.7_z2=1.3_2.log
30,-2.6,3.7,1.3,-1.2950036822003312,1,Done,C5_theta=30_a2=-2.6_b2=3.7_z2=1.3_2.log
35,2.2,3.4,1.3,-2.616250460050651,2,Done,C5_theta=35_a2=2.2_b2=3.4_z2=1.3_2.log
35,2.2,3.5,1.3,-2.6112222224182915,2,Done,C5_theta=35_a2=2.2_b2=3.5_z2=1.3_2.log
35,2.2,3.6,1.3,-2.56556647735124,1,Done,C5_theta=35_a2=2.2_b2=3.6_z2=1.3_2.log
40,2.2,3.2,1.3,-3.277549363541766,1,Done,C5_theta=40_a2=2.2_b2=3.2_z2=1.3_2.log
40,2.2,3.3,1.3,-3.2657044847583165,2,Done,C5_theta=40_a2=2.2_b2=3.3_z2=1.3_2.log
40,2.2,3.4,1.3,-3.192529288673541,2,Done,C5_theta=40_a2=2.2_b2=3.4_z2=1.3_2.log
40,2.3,3.4,1.3,-3.19412630161969,1,Done,C5_theta=40_a2=2.3_b2=3.4_z2=1.3_2.log
40,2.4,3.4,1.3,-3.126033936496242,2,Done,C5_theta=40_a2=2.4_b2=3.4_z2=1.3_2.log
85,0.9,3.6,1.3,-3.318330610913108,2,Done,C5_theta=85_a2=0.9_b2=3.6_z2=1.3_2.log
85,0.9,3.7,1.3,-3.537202333842288,2,Done,C5_theta=85_a2=0.9_b2=3.7_z2=1.3_2.log
85,0.9,3.8,1.3,-3.5581887783191632,1,Done,C5_theta=85_a2=0.9_b2=3.8_z2=1.3_2.log
45,2.1,3.0,1.3,-3.064473950464162,2,Done,C5_theta=45_a2=2.1_b2=3.0_z2=1.3_2.log
45,2.1,3.1,1.3,-3.3434397960518254,1,Done,C5_theta=45_a2=2.1_b2=3.1_z2=1.3_2.log
45,2.1,3.2,1.3,-3.468200706731295,2,Done,C5_theta=45_a2=2.1_b2=3.2_z2=1.3_2.log
45,2.2,3.2,1.3,-3.538642469298793,2,Done,C5_theta=45_a2=2.2_b2=3.2_z2=1.3_2.log
45,2.3,3.2,1.3,-3.525930371702998,2,Done,C5_theta=45_a2=2.3_b2=3.2_z2=1.3_2.log
50,2.3,3.0,1.3,-3.536412298795767,2,Done,C5_theta=50_a2=2.3_b2=3.0_z2=1.3_2.log
50,2.2,2.9,1.3,-3.117561296443455,1,Done,C5_theta=50_a2=2.2_b2=2.9_z2=1.3_2.log
50,2.2,3.0,1.3,-3.421239113376941,2,Done,C5_theta=50_a2=2.2_b2=3.0_z2=1.3_2.log
50,2.2,3.1,1.3,-3.5590315242297947,2,Done,C5_theta=50_a2=2.2_b2=3.1_z2=1.3_2.log
50,2.3,2.9,1.3,-3.369518484163564,2,Done,C5_theta=50_a2=2.3_b2=2.9_z2=1.3_2.log
50,2.3,3.1,1.3,-3.576022612513043,2,Done,C5_theta=50_a2=2.3_b2=3.1_z2=1.3_2.log
50,2.4,2.9,1.3,-3.513697064277949,1,Done,C5_theta=50_a2=2.4_b2=2.9_z2=1.3_2.log
50,2.4,3.0,1.3,-3.5737265534116887,1,Done,C5_theta=50_a2=2.4_b2=3.0_z2=1.3_2.log
50,2.4,3.1,1.3,-3.5364330066076946,1,Done,C5_theta=50_a2=2.4_b2=3.1_z2=1.3_2.log
55,2.3,3.0,1.3,-3.536380923294928,2,Done,C5_theta=55_a2=2.3_b2=3.0_z2=1.3_2.log
55,2.2,2.9,1.3,-3.1195046948996605,2,Done,C5_theta=55_a2=2.2_b2=2.9_z2=1.3_2.log
55,2.2,3.0,1.3,-3.423399002800579,2,Done,C5_theta=55_a2=2.2_b2=3.0_z2=1.3_2.log
55,2.2,3.1,1.3,-3.556249772387673,1,Done,C5_theta=55_a2=2.2_b2=3.1_z2=1.3_2.log
55,2.3,2.9,1.3,-3.3671251610358013,1,Done,C5_theta=55_a2=2.3_b2=2.9_z2=1.3_2.log
55,2.3,3.1,1.3,-3.5726798667310504,1,Done,C5_theta=55_a2=2.3_b2=3.1_z2=1.3_2.log
55,2.4,2.9,1.3,-3.513215764105553,2,Done,C5_theta=55_a2=2.4_b2=2.9_z2=1.3_2.log
55,2.4,3.0,1.3,-3.5772738674277207,2,Done,C5_theta=55_a2=2.4_b2=3.0_z2=1.3_2.log
55,2.4,3.1,1.3,-3.5377589352283394,2,Done,C5_theta=55_a2=2.4_b2=3.1_z2=1.3_2.log
40,2.1,3.3,1.3,-3.0901999779453035,2,Done,C5_theta=40_a2=2.1_b2=3.3_z2=1.3_2.log
40,2.1,3.4,1.3,-3.0916721163957845,1,Done,C5_theta=40_a2=2.1_b2=3.4_z2=1.3_2.log
40,2.3,3.5,1.3,-3.039330879793852,2,Done,C5_theta=40_a2=2.3_b2=3.5_z2=1.3_2.log
85,1.0,3.6,1.3,-3.338154906858108,2,Done,C5_theta=85_a2=1.0_b2=3.6_z2=1.3_2.log
85,1.0,3.7,1.3,-3.529111847441527,1,Done,C5_theta=85_a2=1.0_b2=3.7_z2=1.3_2.log
85,1.0,3.8,1.3,-3.531680245883763,2,Done,C5_theta=85_a2=1.0_b2=3.8_z2=1.3_2.log
45,2.0,3.1,1.3,-3.0377056288707536,2,Done,C5_theta=45_a2=2.0_b2=3.1_z2=1.3_2.log
45,2.0,3.2,1.3,-3.284819694410544,2,Done,C5_theta=45_a2=2.0_b2=3.2_z2=1.3_2.log
45,2.2,3.3,1.3,-3.480250153777888,1,Done,C5_theta=45_a2=2.2_b2=3.3_z2=1.3_2.log
50,2.1,3.0,1.3,-3.208621155077708,1,Done,C5_theta=50_a2=2.1_b2=3.0_z2=1.3_2.log
50,2.1,3.1,1.3,-3.469522870320361,1,Done,C5_theta=50_a2=2.1_b2=3.1_z2=1.3_2.log
50,2.1,3.2,1.3,-3.571741111765732,2,Done,C5_theta=50_a2=2.1_b2=3.2_z2=1.3_2.log
50,2.2,3.2,1.3,-3.5728919650864555,1,Done,C5_theta=50_a2=2.2_b2=3.2_z2=1.3_2.log
50,2.3,3.2,1.3,-3.5211807485320605,2,Done,C5_theta=50_a2=2.3_b2=3.2_z2=1.3_2.log
55,2.1,3.0,1.3,-3.2242448990728008,2,Done,C5_theta=55_a2=2.1_b2=3.0_z2=1.3_2.log
55,2.1,3.1,1.3,-3.478583487201832,2,Done,C5_theta=55_a2=2.1_b2=3.1_z2=1.3_2.log
55,2.1,3.2,1.3,-3.5713470355112804,2,Done,C5_theta=55_a2=2.1_b2=3.2_z2=1.3_2.log
55,2.2,3.2,1.3,-3.5628436474653427,1,Done,C5_theta=55_a2=2.2_b2=3.2_z2=1.3_2.log
55,2.3,3.2,1.3,-3.511431753169745,2,Done,C5_theta=55_a2=2.3_b2=3.2_z2=1.3_2.log
60,2.1,3.2,1.3,-3.573456724145217,2,Done,C5_theta=60_a2=2.1_b2=3.2_z2=1.3_2.log
60,2.0,3.1,1.3,-3.3279020209593,1,Done,C5_theta=60_a2=2.0_b2=3.1_z2=1.3_2.log
60,2.0,3.2,1.3,-3.527602685877355,2,Done,C5_theta=60_a2=2.0_b2=3.2_z2=1.3_2.log
60,2.0,3.3,1.3,-3.572551854682388,1,Done,C5_theta=60_a2=2.0_b2=3.3_z2=1.3_2.log
60,2.1,3.1,1.3,-3.4773535675922176,2,Done,C5_theta=60_a2=2.1_b2=3.1_z2=1.3_2.log
60,2.1,3.3,1.3,-3.5453367459849687,2,Done,C5_theta=60_a2=2.1_b2=3.3_z2=1.3_2.log
60,2.2,3.1,1.3,-3.5581592853122856,2,Done,C5_theta=60_a2=2.2_b2=3.1_z2=1.3_2.log
60,2.2,3.2,1.3,-3.570691915068892,1,Done,C5_theta=60_a2=2.2_b2=3.2_z2=1.3_2.log
60,2.2,3.3,1.3,-3.486176358230296,2,Done,C5_theta=60_a2=2.2_b2=3.3_z2=1.3_2.log
0,-2.2,4.3,1.3,-1.3167073705408257,1,Done,C5_theta=0_a2=-2.2_b2=4.3_z2=1.3_2.log
0,-2.2,4.4,1.3,-1.4168623591103824,2,Done,C5_theta=0_a2=-2.2_b2=4.4_z2=1.3_2.log
0,-2.2,4.5,1.3,-1.4357322122959886,2,Done,C5_theta=0_a2=-2.2_b2=4.5_z2=1.3_2.log
0,-2.1,4.3,1.3,-1.2825407060590803,1,Done,C5_theta=0_a2=-2.1_b2=4.3_z2=1.3_2.log
0,-2.0,4.3,1.3,-1.239538073292351,2,Done,C5_theta=0_a2=-2.0_b2=4.3_z2=1.3_2.log
85,1.1,3.6,1.3,-3.333623029640876,1,Done,C5_theta=85_a2=1.1_b2=3.6_z2=1.3_2.log
85,1.1,3.7,1.3,-3.502782155337627,2,Done,C5_theta=85_a2=1.1_b2=3.7_z2=1.3_2.log
85,1.1,3.8,1.3,-3.492146488337312,2,Done,C5_theta=85_a2=1.1_b2=3.8_z2=1.3_2.log
45,2.2,3.4,1.3,-3.3608036252408056,2,Done,C5_theta=45_a2=2.2_b2=3.4_z2=1.3_2.log
50,2.0,3.1,1.3,-3.2904955223493744,1,Done,C5_theta=50_a2=2.0_b2=3.1_z2=1.3_2.log
50,2.0,3.2,1.3,-3.50182394759031,2,Done,C5_theta=50_a2=2.0_b2=3.2_z2=1.3_2.log
50,2.1,3.3,1.3,-3.556699069551541,2,Done,C5_theta=50_a2=2.1_b2=3.3_z2=1.3_2.log
50,2.2,3.3,1.3,-3.4973171707388246,1,Done,C5_theta=50_a2=2.2_b2=3.3_z2=1.3_2.log
55,2.0,3.1,1.3,-3.328936157457065,2,Done,C5_theta=55_a2=2.0_b2=3.1_z2=1.3_2.log
55,2.0,3.2,1.3,-3.5281134789984208,1,Done,C5_theta=55_a2=2.0_b2=3.2_z2=1.3_2.log
55,2.0,3.3,1.3,-3.577034786139848,2,Done,C5_theta=55_a2=2.0_b2=3.3_z2=1.3_2.log
55,2.1,3.3,1.3,-3.5454848383524222,2,Done,C5_theta=55_a2=2.1_b2=3.3_z2=1.3_2.log
55,2.2,3.3,1.3,-3.478726559493225,1,Done,C5_theta=55_a2=2.2_b2=3.3_z2=1.3_2.log
60,1.9,3.2,1.3,-3.4268666230491363,2,Done,C5_theta=60_a2=1.9_b2=3.2_z2=1.3_2.log
60,1.9,3.3,1.3,-3.560946057230467,2,Done,C5_theta=60_a2=1.9_b2=3.3_z2=1.3_2.log
60,1.9,3.4,1.3,-3.5558080053597223,1,Done,C5_theta=60_a2=1.9_b2=3.4_z2=1.3_2.log
60,2.0,3.4,1.3,-3.5065842384210555,2,Done,C5_theta=60_a2=2.0_b2=3.4_z2=1.3_2.log
60,2.1,3.4,1.3,-3.4326961909537204,2,Done,C5_theta=60_a2=2.1_b2=3.4_z2=1.3_2.log
0,-2.3,4.3,1.3,-1.3409493368671974,2,Done,C5_theta=0_a2=-2.3_b2=4.3_z2=1.3_2.log
